rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"Tajdar-E-Haram - Coke Studio Season 8
Atif Aslam",1,64.0,2,313831,Tajdar-E-Haram - Coke Studio Season 8,Atif Aslam
,"5-7
Karan Aujla, Mxrci",2,,1,178422,5-7,"Karan Aujla, Mxrci"
,"Hum
Murtaza Qizilbash",2,2.0,9,172859,Hum,Murtaza Qizilbash
,"High On You
Jind Universe",2,3.0,35,152437,High On You,Jind Universe
,"Ishqa Ve
Zeeshan Ali, Yuvraj Tung, Sandeep Aulakh, Honey Dhillon",1,1.0,17,142634,Ishqa Ve,"Zeeshan Ali, Yuvraj Tung, Sandeep Aulakh, Honey Dhillon"
,"Khat
Navjot Ahuja",6,24.0,5,134521,Khat,Navjot Ahuja
,"Meri Zindagi Hai Tu
Asim Azhar, Sabri Sisters",1,7.0,15,124479,Meri Zindagi Hai Tu,"Asim Azhar, Sabri Sisters"
,"Lamyati Nazeero Kafi Nazarin
Waseem Ahmed, Danish Ahmed, Wajahat Ali, Junaid Rehmani, Waqar Hussain",8,,1,124177,Lamyati Nazeero Kafi Nazarin,"Waseem Ahmed, Danish Ahmed, Wajahat Ali, Junaid Rehmani, Waqar Hussain"
,"Mustafa Jaan-E-Rehmat
Atif Aslam",9,,1,122433,Mustafa Jaan-E-Rehmat,Atif Aslam
,"Jhol
Maanu, Annural Khalid",1,4.0,89,122198,Jhol,"Maanu, Annural Khalid"
,"Afsos
Anuv Jain, AP Dhillon",1,6.0,56,119731,Afsos,"Anuv Jain, AP Dhillon"
,"Kardo Karam
Nabeel Shaukat Ali, Sanam Marvi",12,,1,117156,Kardo Karam,"Nabeel Shaukat Ali, Sanam Marvi"
,"Balaghal-Ula Bi-Kamaalihi
Ali Zafar",10,,1,115120,Balaghal-Ula Bi-Kamaalihi,Ali Zafar
,"Haseen
Talwiinder, NDS, Rippy Grewal",1,5.0,52,113160,Haseen,"Talwiinder, NDS, Rippy Grewal"
,"Tu Kuja Man Kuja
Shiraz Uppal, Rafaqat Ali Khan",15,,1,110407,Tu Kuja Man Kuja,"Shiraz Uppal, Rafaqat Ali Khan"
,"Boyfriend
Karan Aujla, Ikky",3,9.0,27,110244,Boyfriend,"Karan Aujla, Ikky"
,"Arz Kiya Hai | Coke Studio Bharat
Anuv Jain",1,15.0,27,107878,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain
,"Tu
Talwiinder, Sanjoy",5,11.0,32,106175,Tu,"Talwiinder, Sanjoy"
,"Sitaare (From ""Ikkis"")
Arijit Singh, White Noise Collectives, Amitabh Bhattacharya",19,23.0,8,105231,"Sitaare (From ""Ikkis"")","Arijit Singh, White Noise Collectives, Amitabh Bhattacharya"
,"For A Reason
Karan Aujla, Ikky",1,10.0,27,105002,For A Reason,"Karan Aujla, Ikky"
,"Jaanam Fida-E-Haideri
Sadiq Hussain",21,,1,102278,Jaanam Fida-E-Haideri,Sadiq Hussain
,"Wishes
Hasan Raheem, Umair, Talwiinder",2,12.0,130,100860,Wishes,"Hasan Raheem, Umair, Talwiinder"
,"Kun Faya Kun
A.R. Rahman, Javed Ali, Mohit Chauhan",21,,1,99522,Kun Faya Kun,"A.R. Rahman, Javed Ali, Mohit Chauhan"
,"Deewane
Navaan Sandhu, Bir, Daaku",18,19.0,21,98682,Deewane,"Navaan Sandhu, Bir, Daaku"
,"SARGOSHI
Ahsan Javed, Usamasutra",25,37.0,8,97998,SARGOSHI,"Ahsan Javed, Usamasutra"
,"Asma-ul-Husna
Atif Aslam",26,,1,95818,Asma-ul-Husna,Atif Aslam
,"Faslon Ko Takalluf Hai
Qari Waheed Zafar Qasmi",27,,1,95421,Faslon Ko Takalluf Hai,Qari Waheed Zafar Qasmi
,"Ishq
Faheem Abdullah, Rauhan Malik, Amir Ameer",1,16.0,102,91430,Ishq,"Faheem Abdullah, Rauhan Malik, Amir Ameer"
,"Lutt Le Gaya (From ""Dhurandhar"")
Shashwat Sachdev, Simran Choudhary",27,27.0,6,91234,"Lutt Le Gaya (From ""Dhurandhar"")","Shashwat Sachdev, Simran Choudhary"
,"Gal Sun
Sabat Batin, Rackstar",2,13.0,20,90055,Gal Sun,"Sabat Batin, Rackstar"
,"OBVIOUS (feat. Hasan Raheem)
Umair, Hasan Raheem",12,20.0,64,88589,OBVIOUS (feat. Hasan Raheem),"Umair, Hasan Raheem"
,"Pal Pal
Afusic, AliSoomroMusic",1,14.0,52,88234,Pal Pal,"Afusic, AliSoomroMusic"
,"Jo Tum Mere Ho
Anuv Jain",1,21.0,82,86668,Jo Tum Mere Ho,Anuv Jain
,"Sahiba
Aditya Rikhari",2,18.0,34,85684,Sahiba,Aditya Rikhari
,"Gehra Hua (From ""Dhurandhar"")
Shashwat Sachdev, Arijit Singh, Irshad Kamil, Armaan Khan",32,33.0,12,84120,"Gehra Hua (From ""Dhurandhar"")","Shashwat Sachdev, Arijit Singh, Irshad Kamil, Armaan Khan"
,"Deewaana Deewaana
A.R. Rahman, Irshad Kamil",36,62.0,4,83609,Deewaana Deewaana,"A.R. Rahman, Irshad Kamil"
,"Dooron Dooron
Paresh Pahuja, Shiv Tandan, Meghdeep Bose",28,35.0,25,82591,Dooron Dooron,"Paresh Pahuja, Shiv Tandan, Meghdeep Bose"
,"Tum
Murtaza Qizilbash",34,34.0,8,81183,Tum,Murtaza Qizilbash
,"Khayaal
Talwiinder, NDS",8,25.0,45,80915,Khayaal,"Talwiinder, NDS"
,"12 Saal (Baarah Saal)
Bilal Saeed",17,22.0,14,80761,12 Saal (Baarah Saal),Bilal Saeed
,"Finding Her
Kushagra, Bharath, Saaheal",6,26.0,50,80002,Finding Her,"Kushagra, Bharath, Saaheal"
,"Pal Pal (with Talwiinder)
Afusic, Talwiinder, AliSoomroMusic",4,29.0,46,79074,Pal Pal (with Talwiinder),"Afusic, Talwiinder, AliSoomroMusic"
,"Maand
Bayaan, Hasan Raheem, Rovalio",2,28.0,63,78714,Maand,"Bayaan, Hasan Raheem, Rovalio"
,"Rahmatun Lil'Alameen
Maher Zain",8,,1,78162,Rahmatun Lil'Alameen,Maher Zain
,"Dil Lagana Mana Tha
Krish Mondal, Kishore Mondal, Devv Sadaana, Kunaal Vermaa",1,17.0,5,77553,Dil Lagana Mana Tha,"Krish Mondal, Kishore Mondal, Devv Sadaana, Kunaal Vermaa"
,"Saiyaara
Tanishk Bagchi, Faheem Abdullah, Arslan Nizami, Irshad Kamil",1,30.0,36,76245,Saiyaara,"Tanishk Bagchi, Faheem Abdullah, Arslan Nizami, Irshad Kamil"
,"Safar
Bayaan, Sherazam",45,45.0,8,75016,Safar,"Bayaan, Sherazam"
,"Tutor
Cheema Y, Gur Sidhu",30,39.0,19,74951,Tutor,"Cheema Y, Gur Sidhu"
,"Jogi
thiarajxtt, Bir",48,48.0,6,73938,Jogi,"thiarajxtt, Bir"
,"Wohi Khuda
Atif Aslam",35,,1,73855,Wohi Khuda,Atif Aslam
,"Bhool
Murtaza Qizilbash",43,43.0,12,72956,Bhool,Murtaza Qizilbash
,"Barbaad (From ""Saiyaara"")
The Rish, Jubin Nautiyal",20,41.0,32,72763,"Barbaad (From ""Saiyaara"")","The Rish, Jubin Nautiyal"
,"Piya Ghar Aaya - Remix
Asad Khan, Nusrat Fateh Ali Khan",53,58.0,3,71527,Piya Ghar Aaya - Remix,"Asad Khan, Nusrat Fateh Ali Khan"
,"Departure Lane
Talha Anjum, Umair",1,32.0,65,70844,Departure Lane,"Talha Anjum, Umair"
,"Ehsaas
Faheem Abdullah, Duha Shah, Vaibhav Pani, Hyder Dar",14,38.0,35,69656,Ehsaas,"Faheem Abdullah, Duha Shah, Vaibhav Pani, Hyder Dar"
,"Tere Liye
Atif Aslam, Shreya Ghoshal, Sachin Gupta, Sameer Anjaan",26,36.0,34,69122,Tere Liye,"Atif Aslam, Shreya Ghoshal, Sachin Gupta, Sameer Anjaan"
,"Regardless
Asim Azhar",5,31.0,36,68751,Regardless,Asim Azhar
,"Sheesha - Aakhya Mai Aakh Ghali Jo Beran
Mitta Ror, Swara Verma",58,67.0,6,68683,Sheesha - Aakhya Mai Aakh Ghali Jo Beran,"Mitta Ror, Swara Verma"
,"Nafrat
Darshan Raval",35,46.0,17,64476,Nafrat,Darshan Raval
,"By My Side
AP Dhillon, Shinda Kahlon",41,47.0,16,63852,By My Side,"AP Dhillon, Shinda Kahlon"
,"California Love
Cheema Y, Gur Sidhu",37,44.0,142,63842,California Love,"Cheema Y, Gur Sidhu"
,"Bhar Do Jholi Meri
Pritam, Adnan Sami, Kausar Munir",62,,1,63735,Bhar Do Jholi Meri,"Pritam, Adnan Sami, Kausar Munir"
,"Ranjheya Ve
Zain Zohaib",15,42.0,57,63146,Ranjheya Ve,Zain Zohaib
,"Winning Speech
Karan Aujla, Seshnolan",5,49.0,93,62879,Winning Speech,"Karan Aujla, Seshnolan"
,"Majboor
Sheheryar Rehan, Zoha Waseem",56,56.0,5,62272,Majboor,"Sheheryar Rehan, Zoha Waseem"
,"Dil Pe Zakham Khate Hain
Nusrat Fateh Ali Khan, Afternight Vibes",66,149.0,7,62231,Dil Pe Zakham Khate Hain,"Nusrat Fateh Ali Khan, Afternight Vibes"
,"Il Capo
Real Boss, Arvin Beatz",42,59.0,10,62052,Il Capo,"Real Boss, Arvin Beatz"
,"Wavy
Karan Aujla, Jay Trak",1,40.0,67,61897,Wavy,"Karan Aujla, Jay Trak"
,"Illahi Teri Chaukhat Par
Junaid Jamshed",42,,1,61887,Illahi Teri Chaukhat Par,Junaid Jamshed
,"Thinking of You
AP Dhillon",61,61.0,3,61098,Thinking of You,AP Dhillon
,"Udaarian
Satinder Sartaaj",27,51.0,26,61000,Udaarian,Satinder Sartaaj
,"The Way of the Tears
Muhammad Al Muqit",35,,1,59869,The Way of the Tears,Muhammad Al Muqit
,"LAAVAN
Jasmine Sandlas, Mofusion",52,52.0,37,59631,LAAVAN,"Jasmine Sandlas, Mofusion"
,"Kithe Reh Gaya
Neeti Mohan, Abhijit Vaghani",71,71.0,4,59583,Kithe Reh Gaya,"Neeti Mohan, Abhijit Vaghani"
,"Samjhawan
Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal",50,50.0,7,59534,Samjhawan,"Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal"
,"Mann Mera
Gajendra Verma",35,53.0,98,59230,Mann Mera,Gajendra Verma
,"Main Sadqay Ya Rasool Allah
Atif Aslam",63,,1,59085,Main Sadqay Ya Rasool Allah,Atif Aslam
,"Ali Maula Ali
DJ Chino, Nusrat Fateh Ali Khan",78,,1,58172,Ali Maula Ali,"DJ Chino, Nusrat Fateh Ali Khan"
,"Sajde
Faheem Abdullah, Huzaif Nazar",6,54.0,40,57645,Sajde,"Faheem Abdullah, Huzaif Nazar"
,"Aadat (Feat. AP Dhillon)
Yo Yo Honey Singh, AP Dhillon",32,55.0,10,56004,Aadat (Feat. AP Dhillon),"Yo Yo Honey Singh, AP Dhillon"
,"Mera Dil Badal De
Junaid Jamshed",47,,1,54767,Mera Dil Badal De,Junaid Jamshed
,"Balenci
Shubh",21,60.0,27,54492,Balenci,Shubh
,"Khoj
Hasan Raheem, Shehryar Khan",44,65.0,14,54369,Khoj,"Hasan Raheem, Shehryar Khan"
,"Raindance (feat. Tems)
Dave, Tems",84,144.0,3,53976,Raindance (feat. Tems),"Dave, Tems"
,"Supreme
Shubh",3,57.0,45,53589,Supreme,Shubh
,"bargad
sufr, Arpit Bala, toorjo dey",46,101.0,13,51992,bargad,"sufr, Arpit Bala, toorjo dey"
,"Aarzu
Noor, Khan, Madhurxo",80,80.0,6,50998,Aarzu,"Noor, Khan, Madhurxo"
,"Jhol - Acoustic
Maanu, Annural Khalid, Abdullah Siddiqui",17,74.0,55,50536,Jhol - Acoustic,"Maanu, Annural Khalid, Abdullah Siddiqui"
,"Piya Ghar Aaya - Coke Studio Season 11
Fareed Ayaz Abu Muhammad Qawwal",89,182.0,2,50448,Piya Ghar Aaya - Coke Studio Season 11,Fareed Ayaz Abu Muhammad Qawwal
,"Life Goes On
BTS",90,,1,50401,Life Goes On,BTS
,"STFU
AP Dhillon, Shinda Kahlon",4,63.0,43,50077,STFU,"AP Dhillon, Shinda Kahlon"
,"Husn
Anuv Jain",1,68.0,117,49091,Husn,Anuv Jain
,"Shararat (From ""Dhurandhar"")
Shashwat Sachdev, Madhubanti Bagchi, Jasmine Sandlas",62,66.0,8,48643,"Shararat (From ""Dhurandhar"")","Shashwat Sachdev, Madhubanti Bagchi, Jasmine Sandlas"
,"Btmanna Ansak
Sherine",94,,1,48600,Btmanna Ansak,Sherine
,"Samjho Na
Aditya Rikhari",6,69.0,198,48340,Samjho Na,Aditya Rikhari
,"Bexley .Road
Baggh-e SMG, BIG KAY SMG, Farmaan SMG",81,97.0,26,47743,Bexley .Road,"Baggh-e SMG, BIG KAY SMG, Farmaan SMG"
,"Ya Nabi Salam Alayka
Maher Zain",23,,1,47287,Ya Nabi Salam Alayka,Maher Zain
,"MF Gabhru!
Karan Aujla, Ikky",16,83.0,30,47042,MF Gabhru!,"Karan Aujla, Ikky"
,"Banda Bamb
Jordan Sandhu, Gur Sidhu, Kaptaan",99,107.0,7,46465,Banda Bamb,"Jordan Sandhu, Gur Sidhu, Kaptaan"
,"Tere Pyar Main
Kaavish",24,73.0,68,46291,Tere Pyar Main,Kaavish
,"Nahin Milta
Bayaan",12,79.0,148,46279,Nahin Milta,Bayaan
,"End of Beginning
Djo",22,104.0,13,46190,End of Beginning,Djo
,"Faasle
Kaavish, Quratulain Balouch",20,76.0,118,46055,Faasle,"Kaavish, Quratulain Balouch"
,"Is Karam Ka Karoon Shukr Kaise
Nusrat Fateh Ali Khan",104,,1,45411,Is Karam Ka Karoon Shukr Kaise,Nusrat Fateh Ali Khan
,"Daytona
Karan Aujla, Ikky",37,102.0,27,44798,Daytona,"Karan Aujla, Ikky"
,"Aura
Shubh",4,94.0,58,44680,Aura,Shubh
,"Dhundhala
Yashraj, Dropped Out, Talwiinder",8,77.0,37,44106,Dhundhala,"Yashraj, Dropped Out, Talwiinder"
,"Nashe Me Hun
Hasan Raheem, Shehryar Khan",31,86.0,20,44042,Nashe Me Hun,"Hasan Raheem, Shehryar Khan"
,"Raanjhan (From ""Do Patti"")
Sachet-Parampara, Parampara Tandon, Kausar Munir",4,72.0,70,43931,"Raanjhan (From ""Do Patti"")","Sachet-Parampara, Parampara Tandon, Kausar Munir"
,"Ye Tune Kya Kiya
Pritam, Javed Bashir, Rajat Arora",42,91.0,106,43925,Ye Tune Kya Kiya,"Pritam, Javed Bashir, Rajat Arora"
,"Fell For You
Shubh",11,75.0,58,43444,Fell For You,Shubh
,"Teri Deewani
Kailash Kher, Paresh Kamath, Naresh Kamath",82,82.0,62,43431,Teri Deewani,"Kailash Kher, Paresh Kamath, Naresh Kamath"
,"Shan E Ramzan
Junaid Jamshed, Amjad Sabri",69,,1,43136,Shan E Ramzan,"Junaid Jamshed, Amjad Sabri"
,"Oh Sahib - Original Sountrack Of Abdullahpur Ka Devdas
Zain Zohaib, Adnan Dhool",80,106.0,30,43034,Oh Sahib - Original Sountrack Of Abdullahpur Ka Devdas,"Zain Zohaib, Adnan Dhool"
,"DOPAMINE
Guru Randhawa, Gurjit Gill, Lavish Dhiman",115,,1,42564,DOPAMINE,"Guru Randhawa, Gurjit Gill, Lavish Dhiman"
,"Regional Pop
Lakhwinder Wadali",116,,1,42483,Regional Pop,Lakhwinder Wadali
,"Sirra
Guru Randhawa, Kiran Bajwa, Rony Ajnali",11,84.0,32,42458,Sirra,"Guru Randhawa, Kiran Bajwa, Rony Ajnali"
,"Barbaad Reprise - Female
The Rish, Shilpa Rao",108,131.0,24,42357,Barbaad Reprise - Female,"The Rish, Shilpa Rao"
,"Gallan 4
Talwiinder",48,81.0,36,42228,Gallan 4,Talwiinder
,"Nasha
Talwiinder, Vision",33,78.0,116,41943,Nasha,"Talwiinder, Vision"
,"REGRETS
Jevin Gill, Umair, Talha Anjum",10,85.0,74,41758,REGRETS,"Jevin Gill, Umair, Talha Anjum"
,"Kashish
Ashish Bhatia, Omkar Singh, Kashish Ratnani",12,95.0,33,41393,Kashish,"Ashish Bhatia, Omkar Singh, Kashish Ratnani"
,"Allah Hoo Allah Hoo Allah Hoo
Qari Waheed Zafar Qasmi",123,,1,41346,Allah Hoo Allah Hoo Allah Hoo,Qari Waheed Zafar Qasmi
,"DXB
Cheema Y, Gur Sidhu",118,118.0,9,41200,DXB,"Cheema Y, Gur Sidhu"
,"Thodi Si Daaru
AP Dhillon, Shreya Ghoshal",5,70.0,30,41169,Thodi Si Daaru,"AP Dhillon, Shreya Ghoshal"
,"Kamli Wale
Nusrat Fateh Ali Khan, A1Melodymaster",126,,1,41130,Kamli Wale,"Nusrat Fateh Ali Khan, A1Melodymaster"
,"Allahu Akbar
Shafqat Amanat Ali, Ahmed Jahanzeb",105,,1,40980,Allahu Akbar,"Shafqat Amanat Ali, Ahmed Jahanzeb"
,"O Yaara
Abdul Hannan, Kaavish",6,112.0,94,40839,O Yaara,"Abdul Hannan, Kaavish"
,"dilrubaa
Wali Bakhat Warraich",52,114.0,3,40555,dilrubaa,Wali Bakhat Warraich
,"Hona Tha Pyar
Atif Aslam, Hadiqa Kiani",32,99.0,61,40111,Hona Tha Pyar,"Atif Aslam, Hadiqa Kiani"
,"Inaam
Anuv Jain",47,134.0,11,40035,Inaam,Anuv Jain
,"Dil Nu
AP Dhillon, Shinda Kahlon",9,87.0,177,39968,Dil Nu,"AP Dhillon, Shinda Kahlon"
,"Dekha Hi Nahi
Osho Jain",133,157.0,11,39702,Dekha Hi Nahi,Osho Jain
,"Maahi
Shaarib Toshi, Toshi Sabri, Sayeed Quadri",66,96.0,43,39455,Maahi,"Shaarib Toshi, Toshi Sabri, Sayeed Quadri"
,"Labon Ko
Pritam, KK, Sayeed Quadri",101,122.0,23,39284,Labon Ko,"Pritam, KK, Sayeed Quadri"
,"One Love
Shubh",2,100.0,132,39210,One Love,Shubh
,"Un Ka Andaz-E-Karam
Nusrat Fateh Ali Khan",137,,1,39147,Un Ka Andaz-E-Karam,Nusrat Fateh Ali Khan
,"Sarkar Ka Mangta (Osaf Fateh Ali Khan)
Osaf Fateh Ali Khan",138,,1,39121,Sarkar Ka Mangta (Osaf Fateh Ali Khan),Osaf Fateh Ali Khan
,"NYPD
Baggh-e SMG, Farmaan SMG, BIG KAY SMG",127,127.0,11,39076,NYPD,"Baggh-e SMG, Farmaan SMG, BIG KAY SMG"
,"Bikhra
Abdul Hannan, Rovalio",1,90.0,199,38883,Bikhra,"Abdul Hannan, Rovalio"
,"Heer
Ali & Shjr, Haider Ali, Ali Raza",5,92.0,56,38859,Heer,"Ali & Shjr, Haider Ali, Ali Raza"
,"Naazni
Aashir Wajahat, Annural Khalid, Abdullah Siddiqui",116,116.0,7,38494,Naazni,"Aashir Wajahat, Annural Khalid, Abdullah Siddiqui"
,"WILDFLOWER
Billie Eilish",68,158.0,4,38344,WILDFLOWER,Billie Eilish
,"4U
Maanu",38,110.0,120,38178,4U,Maanu
,"Radha
Hasan Raheem, Umair",21,88.0,28,38115,Radha,"Hasan Raheem, Umair"
,"Cheques
Shubh",2,89.0,145,38111,Cheques,Shubh
,"Sajna da Dil Torya
Zeeshan Ali",7,103.0,71,37954,Sajna da Dil Torya,Zeeshan Ali
,"Baat (From ""Meem Se Mohabbat"")
Asim Azhar, Qirat Haider",13,98.0,55,37868,"Baat (From ""Meem Se Mohabbat"")","Asim Azhar, Qirat Haider"
,"Mann Mera - Original Version
Gajendra Verma",68,117.0,35,37856,Mann Mera - Original Version,Gajendra Verma
